Test Size,Random State,Neighbors,Weight,Metric,Accuracy,Precision,Recall,Specificity
0.3,89,35,uniform,euclidean,0.74,0.7291666666666666,1.0,0.13333333333333333
0.3,89,35,uniform,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,35,distance,euclidean,0.74,0.7291666666666666,1.0,0.13333333333333333
0.3,89,35,distance,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,37,uniform,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,37,uniform,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,37,distance,euclidean,0.74,0.7291666666666666,1.0,0.13333333333333333
0.3,89,37,distance,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,39,uniform,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,39,uniform,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,39,distance,euclidean,0.74,0.7291666666666666,1.0,0.13333333333333333
0.3,89,39,distance,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,41,uniform,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,41,uniform,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,41,distance,euclidean,0.74,0.7291666666666666,1.0,0.13333333333333333
0.3,89,41,distance,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,43,uniform,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,43,uniform,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,43,distance,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,43,distance,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,45,uniform,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,45,uniform,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,45,distance,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,45,distance,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,47,uniform,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,47,uniform,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,47,distance,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,47,distance,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,49,uniform,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,49,uniform,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,49,distance,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,49,distance,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,51,uniform,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,51,uniform,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,51,distance,euclidean,0.72,0.7142857142857143,1.0,0.06666666666666667
0.3,89,51,distance,manhattan,0.72,0.7142857142857143,1.0,0.06666666666666667
0.35,42,1,uniform,euclidean,0.5689655172413793,0.6,0.7272727272727273,0.36
0.35,42,1,uniform,manhattan,0.6206896551724138,0.6341463414634146,0.7878787878787878,0.4
0.35,42,1,distance,euclidean,0.5689655172413793,0.6,0.7272727272727273,0.36
0.35,42,1,distance,manhattan,0.6206896551724138,0.6341463414634146,0.7878787878787878,0.4
0.35,42,3,uniform,euclidean,0.5344827586206896,0.5714285714285714,0.7272727272727273,0.28
0.35,42,3,uniform,manhattan,0.5862068965517241,0.6046511627906976,0.7878787878787878,0.32
0.35,42,3,distance,euclidean,0.5344827586206896,0.5714285714285714,0.7272727272727273,0.28
0.35,42,3,distance,manhattan,0.5862068965517241,0.6046511627906976,0.7878787878787878,0.32
0.35,42,5,uniform,euclidean,0.5344827586206896,0.5625,0.8181818181818182,0.16
0.35,42,5,uniform,manhattan,0.5689655172413793,0.58,0.8787878787878788,0.16
0.35,42,5,distance,euclidean,0.5344827586206896,0.5625,0.8181818181818182,0.16
0.35,42,5,distance,manhattan,0.5689655172413793,0.58,0.8787878787878788,0.16
0.35,42,7,uniform,euclidean,0.5689655172413793,0.5833333333333334,0.8484848484848485,0.2
0.35,42,7,uniform,manhattan,0.5689655172413793,0.5769230769230769,0.9090909090909091,0.12
0.35,42,7,distance,euclidean,0.5689655172413793,0.5833333333333334,0.8484848484848485,0.2
0.35,42,7,distance,manhattan,0.5689655172413793,0.5769230769230769,0.9090909090909091,0.12
0.35,42,9,uniform,euclidean,0.603448275862069,0.6041666666666666,0.8787878787878788,0.24
0.35,42,9,uniform,manhattan,0.603448275862069,0.6,0.9090909090909091,0.2
0.35,42,9,distance,euclidean,0.603448275862069,0.6041666666666666,0.8787878787878788,0.24
0.35,42,9,distance,manhattan,0.603448275862069,0.6,0.9090909090909091,0.2
0.35,42,11,uniform,euclidean,0.6206896551724138,0.6078431372549019,0.9393939393939394,0.2
0.35,42,11,uniform,manhattan,0.5689655172413793,0.5769230769230769,0.9090909090909091,0.12
0.35,42,11,distance,euclidean,0.6206896551724138,0.6078431372549019,0.9393939393939394,0.2
0.35,42,11,distance,manhattan,0.5689655172413793,0.5769230769230769,0.9090909090909091,0.12
0.35,42,13,uniform,euclidean,0.5862068965517241,0.5849056603773585,0.9393939393939394,0.12
0.35,42,13,uniform,manhattan,0.6206896551724138,0.6,1.0,0.12
0.35,42,13,distance,euclidean,0.5862068965517241,0.5849056603773585,0.9393939393939394,0.12
0.35,42,13,distance,manhattan,0.6206896551724138,0.6,1.0,0.12
0.35,42,19,uniform,euclidean,0.5862068965517241,0.5818181818181818,0.9696969696969697,0.08
0.35,42,19,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,19,distance,euclidean,0.5862068965517241,0.5818181818181818,0.9696969696969697,0.08
0.35,42,19,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,21,uniform,euclidean,0.5862068965517241,0.5818181818181818,0.9696969696969697,0.08
0.35,42,21,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,21,distance,euclidean,0.5862068965517241,0.5818181818181818,0.9696969696969697,0.08
0.35,42,21,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,23,uniform,euclidean,0.5689655172413793,0.5714285714285714,0.9696969696969697,0.04
0.35,42,23,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,23,distance,euclidean,0.5689655172413793,0.5714285714285714,0.9696969696969697,0.04
0.35,42,23,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,25,uniform,euclidean,0.5689655172413793,0.5714285714285714,0.9696969696969697,0.04
0.35,42,25,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,25,distance,euclidean,0.5689655172413793,0.5714285714285714,0.9696969696969697,0.04
0.35,42,25,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,27,uniform,euclidean,0.5689655172413793,0.5714285714285714,0.9696969696969697,0.04
0.35,42,27,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,27,distance,euclidean,0.5689655172413793,0.5714285714285714,0.9696969696969697,0.04
0.35,42,27,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,29,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,29,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,29,distance,euclidean,0.5689655172413793,0.5714285714285714,0.9696969696969697,0.04
0.35,42,29,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,31,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,31,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,31,distance,euclidean,0.5689655172413793,0.5714285714285714,0.9696969696969697,0.04
0.35,42,31,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,33,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,33,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,33,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,33,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,35,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,35,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,35,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,35,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,42,37,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,37,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,37,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,37,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,39,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,39,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,39,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,39,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,41,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,41,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,41,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,41,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,43,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,43,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,43,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,43,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,45,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,45,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,45,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,45,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,47,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,47,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,47,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,47,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,49,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,49,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,49,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,49,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,51,uniform,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,51,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,51,distance,euclidean,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,42,51,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,1,uniform,euclidean,0.6379310344827587,0.6363636363636364,0.8484848484848485,0.36
0.35,123,1,uniform,manhattan,0.6724137931034483,0.6521739130434783,0.9090909090909091,0.36
0.35,123,1,distance,euclidean,0.6379310344827587,0.6363636363636364,0.8484848484848485,0.36
0.35,123,1,distance,manhattan,0.6724137931034483,0.6521739130434783,0.9090909090909091,0.36
0.35,123,3,uniform,euclidean,0.603448275862069,0.5961538461538461,0.9393939393939394,0.16
0.35,123,3,uniform,manhattan,0.6379310344827587,0.62,0.9393939393939394,0.24
0.35,123,3,distance,euclidean,0.603448275862069,0.5961538461538461,0.9393939393939394,0.16
0.35,123,3,distance,manhattan,0.6379310344827587,0.62,0.9393939393939394,0.24
0.35,123,5,uniform,euclidean,0.6206896551724138,0.6078431372549019,0.9393939393939394,0.2
0.35,123,5,uniform,manhattan,0.5862068965517241,0.5849056603773585,0.9393939393939394,0.12
0.35,123,5,distance,euclidean,0.6206896551724138,0.6078431372549019,0.9393939393939394,0.2
0.35,123,5,distance,manhattan,0.5862068965517241,0.5849056603773585,0.9393939393939394,0.12
0.35,123,7,uniform,euclidean,0.5862068965517241,0.5849056603773585,0.9393939393939394,0.12
0.35,123,7,uniform,manhattan,0.6206896551724138,0.6037735849056604,0.9696969696969697,0.16
0.35,123,7,distance,euclidean,0.5862068965517241,0.5849056603773585,0.9393939393939394,0.12
0.35,123,7,distance,manhattan,0.6206896551724138,0.6037735849056604,0.9696969696969697,0.16
0.35,123,9,uniform,euclidean,0.603448275862069,0.5925925925925926,0.9696969696969697,0.12
0.35,123,9,uniform,manhattan,0.6551724137931034,0.6274509803921569,0.9696969696969697,0.24
0.35,123,9,distance,euclidean,0.603448275862069,0.5925925925925926,0.9696969696969697,0.12
0.35,123,9,distance,manhattan,0.6551724137931034,0.6274509803921569,0.9696969696969697,0.24
0.35,123,11,uniform,euclidean,0.603448275862069,0.5925925925925926,0.9696969696969697,0.12
0.35,123,11,uniform,manhattan,0.6379310344827587,0.6111111111111112,1.0,0.16
0.35,123,11,distance,euclidean,0.603448275862069,0.5925925925925926,0.9696969696969697,0.12
0.35,123,11,distance,manhattan,0.6379310344827587,0.6111111111111112,1.0,0.16
0.35,123,13,uniform,euclidean,0.603448275862069,0.5925925925925926,0.9696969696969697,0.12
0.35,123,13,uniform,manhattan,0.6206896551724138,0.6037735849056604,0.9696969696969697,0.16
0.35,123,13,distance,euclidean,0.603448275862069,0.5925925925925926,0.9696969696969697,0.12
0.35,123,13,distance,manhattan,0.6206896551724138,0.6037735849056604,0.9696969696969697,0.16
0.35,123,19,uniform,euclidean,0.603448275862069,0.5892857142857143,1.0,0.08
0.35,123,19,uniform,manhattan,0.6206896551724138,0.6,1.0,0.12
0.35,123,19,distance,euclidean,0.603448275862069,0.5892857142857143,1.0,0.08
0.35,123,19,distance,manhattan,0.6206896551724138,0.6,1.0,0.12
0.35,123,21,uniform,euclidean,0.603448275862069,0.5892857142857143,1.0,0.08
0.35,123,21,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,21,distance,euclidean,0.603448275862069,0.5892857142857143,1.0,0.08
0.35,123,21,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,23,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,23,uniform,manhattan,0.603448275862069,0.5892857142857143,1.0,0.08
0.35,123,23,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,23,distance,manhattan,0.603448275862069,0.5892857142857143,1.0,0.08
0.35,123,25,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,25,uniform,manhattan,0.603448275862069,0.5892857142857143,1.0,0.08
0.35,123,25,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,25,distance,manhattan,0.603448275862069,0.5892857142857143,1.0,0.08
0.35,123,27,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,27,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,27,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,27,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,29,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,29,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,29,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,29,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,31,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,31,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,31,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,31,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,33,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,33,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,33,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,33,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,35,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,35,uniform,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,35,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,35,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,37,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,37,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,37,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,37,distance,manhattan,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,39,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,39,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,39,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,39,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,41,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,41,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,41,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,41,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,43,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,43,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,43,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,43,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,45,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,45,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,45,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,45,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,47,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,47,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,47,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,47,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,49,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,49,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,49,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,49,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,51,uniform,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,51,uniform,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,123,51,distance,euclidean,0.5862068965517241,0.5789473684210527,1.0,0.04
0.35,123,51,distance,manhattan,0.5689655172413793,0.5689655172413793,1.0,0.0
0.35,456,1,uniform,euclidean,0.603448275862069,0.5609756097560976,0.8214285714285714,0.4
0.35,456,1,uniform,manhattan,0.603448275862069,0.5581395348837209,0.8571428571428571,0.36666666666666664
0.35,456,1,distance,euclidean,0.603448275862069,0.5609756097560976,0.8214285714285714,0.4
0.35,456,1,distance,manhattan,0.603448275862069,0.5581395348837209,0.8571428571428571,0.36666666666666664
0.35,456,3,uniform,euclidean,0.5517241379310345,0.5217391304347826,0.8571428571428571,0.26666666666666666
0.35,456,3,uniform,manhattan,0.5689655172413793,0.5306122448979592,0.9285714285714286,0.23333333333333334
0.35,456,3,distance,euclidean,0.5517241379310345,0.5217391304347826,0.8571428571428571,0.26666666666666666
0.35,456,3,distance,manhattan,0.5689655172413793,0.5306122448979592,0.9285714285714286,0.23333333333333334
0.35,456,5,uniform,euclidean,0.5689655172413793,0.5306122448979592,0.9285714285714286,0.23333333333333334
0.35,456,5,uniform,manhattan,0.5,0.49056603773584906,0.9285714285714286,0.1
0.35,456,5,distance,euclidean,0.5689655172413793,0.5306122448979592,0.9285714285714286,0.23333333333333334
0.35,456,5,distance,manhattan,0.5,0.49056603773584906,0.9285714285714286,0.1
0.35,456,7,uniform,euclidean,0.5689655172413793,0.5294117647058824,0.9642857142857143,0.2
0.35,456,7,uniform,manhattan,0.5,0.49056603773584906,0.9285714285714286,0.1
0.35,456,7,distance,euclidean,0.5689655172413793,0.5294117647058824,0.9642857142857143,0.2
0.35,456,7,distance,manhattan,0.5,0.49056603773584906,0.9285714285714286,0.1
0.35,456,9,uniform,euclidean,0.5689655172413793,0.5294117647058824,0.9642857142857143,0.2
0.35,456,9,uniform,manhattan,0.5,0.4909090909090909,0.9642857142857143,0.06666666666666667
0.35,456,9,distance,euclidean,0.5689655172413793,0.5294117647058824,0.9642857142857143,0.2
0.35,456,9,distance,manhattan,0.5,0.4909090909090909,0.9642857142857143,0.06666666666666667
0.35,456,11,uniform,euclidean,0.4827586206896552,0.48214285714285715,0.9642857142857143,0.03333333333333333
0.35,456,11,uniform,manhattan,0.5,0.4909090909090909,0.9642857142857143,0.06666666666666667
0.35,456,11,distance,euclidean,0.4827586206896552,0.48214285714285715,0.9642857142857143,0.03333333333333333
0.35,456,11,distance,manhattan,0.5,0.4909090909090909,0.9642857142857143,0.06666666666666667
0.35,456,13,uniform,euclidean,0.4827586206896552,0.48214285714285715,0.9642857142857143,0.03333333333333333
0.35,456,13,uniform,manhattan,0.5172413793103449,0.5,1.0,0.06666666666666667
0.35,456,13,distance,euclidean,0.4827586206896552,0.48214285714285715,0.9642857142857143,0.03333333333333333
0.35,456,13,distance,manhattan,0.5172413793103449,0.5,1.0,0.06666666666666667
0.35,456,19,uniform,euclidean,0.5,0.49122807017543857,1.0,0.03333333333333333
0.35,456,19,uniform,manhattan,0.4827586206896552,0.4827586206896552,1.0,0.0
0.35,456,19,distance,euclidean,0.5,0.49122807017543857,1.0,0.03333333333333333
0.35,456,19,distance,manhattan,0.5,0.49122807017543857,1.0,0.03333333333333333
0.35,456,21,uniform,euclidean,0.5,0.49122807017543857,1.0,0.03333333333333333
0.35,456,21,uniform,manhattan,0.4827586206896552,0.4827586206896552,1.0,0.0
0.35,456,21,distance,euclidean,0.5,0.49122807017543857,1.0,0.03333333333333333
0.35,456,21,distance,manhattan,0.4827586206896552,0.4827586206896552,1.0,0.0
0.35,456,23,uniform,euclidean,0.4827586206896552,0.4827586206896552,1.0,0.0
0.35,456,23,uniform,manhattan,0.4827586206896552,0.4827586206896552,1.0,0.0
0.35,456,23,distance,euclidean,0.4827586206896552,0.4827586206896552,1.0,0.0
0.35,456,23,distance,manhattan,0.4827586206896552,0.4827586206896552,1.0,0.0
0.35,456,25,uniform,euclidean,0.4827586206896552,0.4827586206896552,1.0,0.0
0.35,456,25,uniform,manhattan,0.5,0.49122807017543857,1.0,0.03333333333333333
0.35,456,25,distance,euclidean,0.4827586206896552,0.4827586206896552,1.0,0.0
